date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:36	169783/169783	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Jun%202021%2001:57:52%20GMT	https://xpressrow.com/html/frudbaz/assets/img/blog/blog_04.jpg	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/blog/blog_04.jpg	(from https://xpressrow.com/html/frudbaz/index-2.html)
10:04:37	2683/2683	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2003:22:50%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shape/hf_01.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shape/hf_01.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:37	3027/3027	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2003:22:58%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shape/hf_02.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shape/hf_02.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:37	108403/108403	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Jun%202021%2023:59:36%20GMT	https://xpressrow.com/html/frudbaz/assets/img/bg/hero_bg_ing_02.jpg	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/bg/hero_bg_ing_02.jpg	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:38	123549/123549	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2003:10:38%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shape/hs_02.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shape/hs_02.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:38	95014/95014	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2003:10:32%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shape/hs_01.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shape/hs_01.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:38	36882/36882	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2003:07:50%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shape/his_01.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shape/his_01.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:38	114133/114133	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2003:07:58%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shape/his_02.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shape/his_02.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:39	3484/3484	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2022:48:54%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/m_icon_01.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/m_icon_01.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:39	775846/775846	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2000:09:02%20GMT	https://xpressrow.com/html/frudbaz/assets/img/hero/img_03.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/hero/img_03.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
